query,reference,label,prediction,generated_label
ED_aapmoal,GD-ze-haar-n-prachtege-lichtblaauwe-laange-jurk-aan,0,0.7667962088389348,0
ED_aapmoal,GD-ze-haren-van-wat-stroekerij-en-n-poar-ol-dekens-n-hudde-baauwd,0,0.7874369388314721,0
ED_aapmoal,GD-ze-keek-ais-bie-zok-laangs-en-ze-haar-weer-heur-korde-nachtponne-aan,0,0.7899715683575452,0
ED_aapmoal,GD-ze-keek-ais-bie-zok-laangs,0,0.7850658819690183,0
ED_aapmoal,GD-ze-keek-noar-t-nachtkassie-mor-kon-de-staine-nait-zain,0,0.7731420438393171,0
ED_aapmoal,GD-ze-konden-goud-zain-want-ze-haren-aalmoal-n-brille-op,0,0.80994278044328,0
ED_aapmoal,GD-ze-luip-t-middenpad-deur-en-ale-mensen-begonnen-haard-te-klappen,0,0.7974983211918735,0
ED_aapmoal,GD-ze-stak-heur-haand-uut-en-vuilde-of-ze-de-toverstaine-vinden-kon,0,0.7796997311444931,0
ED_aapmoal,GD-ze-stapte-t-grode-teneel-op-en-ging-op-t-krukje-zitten-achter-n-grode-widde-vleugelpioano,0,0.7877997696647829,0
ED_aapmoal,GD-ze-trok-gedienen-nait-dicht,0,0.8146725160572723,0
ED_aapmoal,GD-ze-wazzen-even-stiekom-mit-heur-baaident-aan-t-smikkeln,0,0.8135016015019825,0
ED_aapmoal,GD-ze-wollen-aiglieks-nog-aal-open-blieven,0,0.77927028611559,0
ED_aapmoal,GD-ze-zag-der-schitternd-uut-in-heur-klaidje-van-spinnewebdroaden,0,0.8124321758474242,0
ED_aapmoal,GD-zien-boas-ston-hoog-op-n-ledder-t-huus-te-vaarven,0,0.7892473931225649,0
ED_aapmoal,GD-zulfs-zien-koppie-muik-hai-hailmoal-wit,0,0.8583208205741384,0
ED_aapmoal,HS-aanderdoags-was-der-grode-rebulie-in-t-aans-zo-kaalme-dorp,0,0.8084588278966114,0
ED_aapmoal,HS-aandere-winters-vil-der-snij,0,0.7968485324653171,0
ED_aapmoal,HS-ach-tou-k-bin-nog-zo-mooi-aan-t-speulen-nog-eventjes,0,0.8067810582284791,0
ED_aapmoal,HS-al-was-grond-wel-lekker-zaacht,0,0.7897848916973923,0
ED_aapmoal,HS-ales-beter-as-hier-mor-wat-in-t-duuster-te-liggen-nait,0,0.7661068845266232,0
ED_aapmoal,HS-alle-mooie-koamers,0,0.8443865327285183,0
ED_aapmoal,HS-as-der-din-zon-lozze-bult-zaand-aarns-in-t-gras-lag,0,0.7843074553101963,0
ED_aapmoal,HS-as-mien-mamme-wait-dak-nait-op-ber-lig-din-is-t-nait-best,0,0.8457476085928259,0
ED_aapmoal,HS-as-t-echte-leventege-mensen-waren-kwamen-ze-wel-achter-ons-aan,0,0.7895270069040213,0
ED_aapmoal,HS-begon-els-t-zulfs-schier-te-vinden,0,0.7264674848344811,0
ED_aapmoal,HS-bie-borg-zat-ales-op-slot,0,0.8425638529921291,0
ED_aapmoal,HS-bie-hoes-brochten-ze-t-wichtje-noar-t-sloapkoamerroam,0,0.7403262700909892,0
ED_aapmoal,HS-bist-doe-gek,0,0.7458391765104557,0
ED_aapmoal,HS-daip-onder-dekens-kroepen,0,0.8071131809386809,0
ED_aapmoal,HS-dat-leek-heur-zulf-t-beste-tou,0,0.7951031194734084,0
ED_aapmoal,HS-dat-liekt-ja-haildaal-nait,0,0.7809715769217903,0
ED_aapmoal,HS-dat-vertellen-wie-die-loater-wel,0,0.7548037662692916,0
ED_aapmoal,HS-dat-wos-ze-nait-zeker,0,0.8080575744473492,0
ED_aapmoal,HS-dat-ze-hier-in-borg-waren,0,0.7623643893529752,0
ED_aapmoal,HS-dat-ze-ook-wel-noar-boeten-konden,0,0.7933664322034107,0
ED_aapmoal,HS-der-hong-n-dichte-dook-over-t-dorp-hin,0,0.7620579510786635,0
ED_aapmoal,HS-der-was-inbroken-in-borg,0,0.8043562717341586,0
ED_aapmoal,HS-deur-aal-dij-gaangen-onder-grond,0,0.7845267770059432,0
ED_aapmoal,HS-dij-ging-as-eerste-weer-op-pad,0,0.731119816476159,0
ED_aapmoal,HS-dij-heur-toch-overaal-mit-bemuiden-en-ales-beter-waiten-wollen,0,0.871798281646998,0
ED_aapmoal,HS-dij-hier-nait-veur-eerste-keer-kwamen,0,0.7482233884636234,0
ED_aapmoal,HS-dij-klonk-hol,0,0.8184052356556286,0
ED_aapmoal,HS-din-beleefst-teminnent-wat,0,0.7804504680821466,0
ED_aapmoal,HS-din-daansen-wie-der-mit-nkander-tussendeur,0,0.74052685091327,0
ED_aapmoal,HS-din-was-t-onder-grond-nog-veul-duusterder-as-aans,0,0.8024188037864174,0
ED_aapmoal,HS-doar-ging-t-hin,0,0.7800141395996004,0
ED_aapmoal,HS-doar-ston-t-wichtje-allain-in-t-duuster,0,0.7494418195878377,0
ED_aapmoal,HS-doarnoa-konden-ze-heur-zulf-wel-wieder-redden,0,0.7716408122547218,0
ED_aapmoal,HS-doe-kinst-dien-haile-leven-nog-op-t-nust-liggen,0,0.778506795997058,0
ED_aapmoal,HS-dou-inains-heurde-ze-wat-tegen-t-roam-aan-tikken,0,0.7746970603101969,0
ED_aapmoal,HS-dou-zag-ze-n-vraauwsgezicht-oet-dook-teveurschien-komen,0,0.8061254091015597,0
ED_aapmoal,HS-dou-ze-toch-weer-in-heur-bedje-kroepen-wol,0,0.8415332367180147,0
ED_aapmoal,HS-dou-zover-graacht-hin-zoefde,0,0.7516924896608878,0
ED_aapmoal,HS-els-keek-wel-wat-vremd-tegen-ales-aan,0,0.7799139147217512,0
ED_aapmoal,HS-els-mos-aaltied-vroug-op-ber,0,0.7977210773849548,0
ED_aapmoal,HS-els-stopte-gaauw-heur-drankje-onder-in-t-naachtkastje,0,0.7829550135225116,0
ED_aapmoal,HS-en-achterin-stonden-nog-wat-riegen-weckpotten-op-plaank,0,0.7925059948276816,0
ED_aapmoal,HS-en-der-was-haildaal-niks-te-zain,0,0.7790615793696758,0
ED_aapmoal,HS-en-dikke-tulpenbollen-dij-hail-groot-en-staark-waren-zeden-t-zulfde,0,0.8796448611747857,0
ED_aapmoal,HS-en-doar-ston-els-zomor-in-dikke-dook-op-stroat,0,0.778779746288794,0
ED_aapmoal,HS-en-dou-kon-ze-der-ook-in,0,0.7797609025749331,0
ED_aapmoal,HS-en-dou-mouken-ze-n-grode-bocht-noar-links,0,0.7374355601577696,0
ED_aapmoal,HS-en-dou-mozzen-ze-nog-n-poar-treden-noar-kelder-tou,0,0.8318928771691891,0
ED_aapmoal,HS-en-hil-heur-stief-aan-klaiden-vaast,0,0.7600123159830157,0
ED_aapmoal,HS-en-hilden-ale-bloumbollen-heur-wintersloap,0,0.8641584420461897,0
ED_aapmoal,HS-en-k-kin-nog-laank-nait-sloapen,0,0.7636615682729202,0
ED_aapmoal,HS-en-kregen-nog-wat-sloapdraank-mit-veur-els,0,0.799433049794302,0
ED_aapmoal,HS-en-kregen-smoak-goud-te-pakken,0,0.7569147254555049,0
ED_aapmoal,HS-en-lekker-dreumen-over-van-ales-en-nog-wat,0,0.7975813607942224,0
ED_aapmoal,HS-en-pebaaierde-jonker-aan-te-hoalen,0,0.8438902766678309,0
ED_aapmoal,HS-en-t-hoar-roeg-op-de-kop,0,0.7551487100701044,0
ED_aapmoal,HS-en-t-zat-ook-nog-potdicht-van-de-mist,0,0.784108242475908,0
ED_aapmoal,HS-en-vil-in-n-daipe-sloap,0,0.7855259405880997,0
ED_aapmoal,HS-en-was-bodem-haard-vroren,0,0.8401616373281433,0
ED_aapmoal,HS-en-wat-doaronder-zat-was-ain-groot-gehaaim,0,0.81764806334954,0
ED_aapmoal,HS-en-wos-persies-wat-der-gebeurd-was,0,0.8033043455687869,0
ED_aapmoal,HS-en-ze-woarschaauwden-heur-ook-nog,0,0.8039414164646923,0
ED_aapmoal,HS-en-zeg-nou-zulf,0,0.7651799612662503,0
ED_aapmoal,HS-en-zorgde-veur-aalmoal-bultjes-in-t-blaikveld-achter-t-hoes,0,0.8292841375730613,0
ED_aapmoal,HS-geef-els-mor-n-sloapmutske-mit-veur-thoes,0,0.8588412447924534,0
ED_aapmoal,HS-haar-ze-dat-wel-goud-heurd,0,0.7562631074761512,0
ED_aapmoal,HS-hai-prout-mit-n-swoare-stem-en-bromde,0,0.8199039762251464,0
ED_aapmoal,HS-hail-wies-noakende-wiefkes-te-bluien,0,0.7646797855221952,0
ED_aapmoal,HS-haren-ze-ook-niks-meer-te-schaften-mit-aal-dij-tulpen-en-krookjes,0,0.7734600404183972,0
ED_aapmoal,HS-heurde-ze-wat-gezang,0,0.7398375349720696,0
ED_aapmoal,HS-hinterdetwinter-in-t-blaikveld-stoan-nou-al-vroug-in-t-veujoar,0,0.782111019681589,0
ED_aapmoal,HS-hou-mos-zai-derin-komen,0,0.7909427112777105,0
ED_aapmoal,HS-hufst-nait-baang-veur-ons-te-wezen-hur-wie-doun-die-niks,0,0.8051035885231195,0
ED_aapmoal,HS-hufst-nait-baang-wezen,0,0.8002030125167926,0
ED_aapmoal,HS-in-t-veujoar-komt-der-aaltied-van-ales-noar-boven,0,0.7959045874753844,0
ED_aapmoal,HS-k-verveel-mie,0,0.7781653641506441,0
ED_aapmoal,HS-kloeten-waren-haard-en-boeten-wast-kold,0,0.8311200408643853,0
ED_aapmoal,HS-kroop-ze-tot-ber-oet-en-ging-veur-t-roam-van-t-akkenailtje-stoan,0,0.7953828455834213,0
ED_aapmoal,HS-kropen-ze-wel-van-zien-rug-of-en-zollen-heur-deur-bult-hin-vrozzeln,0,0.7695265935703506,0
ED_aapmoal,HS-mit-prachteg-glaswaark-en-staingoud-laangs,0,0.8500903524434026,0
ED_aapmoal,HS-mor-daandere-bloumbollen-raipen-dat-t-nog-veuls-te-kold-was,0,0.8255642316115611,0
ED_aapmoal,HS-mor-daandere-bloumbollen-raipen-heur-tot-order,0,0.843149283726656,0
ED_aapmoal,HS-mor-der-was-gain-wind,0,0.7630138575783628,0
ED_aapmoal,HS-mor-dij-is-toch-soavends-dicht,0,0.7296255833702889,0
ED_aapmoal,HS-mor-dij-koale-bomen-stoan-doar-zo-roar,0,0.7510585417870821,0
ED_aapmoal,HS-mor-dou-was-der-ain-noakend-wiefke-dat-n-plan-kreeg,0,0.7867883847056977,0
ED_aapmoal,HS-mor-gain-spoor-van-n-doader-vanzulf,0,0.7193970228206118,0
ED_aapmoal,HS-mor-of-ze-nog-n-moal-weer-mitging,0,0.8009115347917131,0
ED_aapmoal,HS-mor-ze-wollen-t-toch-ook-weer-nait-stiltjes-doun,0,0.775191192394245,0
ED_aapmoal,HS-nee-der-overkomt-die-niks,0,0.803436129106374,0
ED_aapmoal,HS-nee-ze-mos-t-heur-wel-verbeeld-hebben,0,0.7750097229234516,0
ED_aapmoal,HS-niks-te-zain-vanzulf,0,0.8056266782545755,0
ED_aapmoal,HS-noakende-wiefkes-wollen-noamelk-noar-boeten-tou,0,0.7403019086283746,0
ED_aapmoal,HS-och-t-zol-wel-n-kestaanjetak-wezen-onnaaierde-ze,0,0.8053274680263298,0
ED_aapmoal,HS-oetklaiden-els-most-der-morn-weer-vroug-oet,0,0.7914217784481776,0
ED_aapmoal,HS-of-en-tou-woarschaauwde-traain-deur-bie-spoorovergaang-te-toetern,0,0.7543291963091997,0
ED_aapmoal,HS-of-toch-mor-wieder-kieken,0,0.7756299004942473,0
ED_aapmoal,HS-om-op-hoes-aan-te-goan,0,0.7730698600944935,0
ED_aapmoal,HS-op-n-dag-dou-ale-aandere-bloumbollen-rusteg-lagen-te-sloapen,0,0.8368175818749113,0
ED_aapmoal,HS-pak-ons-mor-bie-haand,0,0.7909228293684625,0
ED_aapmoal,HS-pas-as-vorst-tot-grond-oet-was-din-was-winter-over,0,0.7841536089009562,0
ED_aapmoal,HS-stil-ofwachten,0,0.7092524108405489,0
ED_aapmoal,HS-t-is-net-of-ze-mie-aankieken,0,0.7897267308055438,0
ED_aapmoal,HS-t-leek-hail-nait-op-n-wit-wief,0,0.7973497985707116,0
ED_aapmoal,HS-t-rook-der-muf,0,0.7461997231845245,0
ED_aapmoal,HS-t-was-beter-dat-ze-doar-nait-maank-gingen,0,0.8953260843006731,0
ED_aapmoal,HS-t-was-heur-zulfs-nog-te-vris,0,0.7648487317198834,0
ED_aapmoal,HS-t-was-nog-te-vroug,0,0.7727584478908235,0
ED_aapmoal,HS-t-was-nog-volop-winter-in-toen,0,0.8078817824180371,0
ED_aapmoal,HS-t-was-november-en-hail-stil-boetendeur,0,0.7842229100099697,0
ED_aapmoal,HS-t-was-wel-dudelk,0,0.7872837384867402,0
ED_aapmoal,HS-t-wer-eerst-weer-veur-n-tiedje-rusteg-onder-grond,0,0.7809705535707261,0
ED_aapmoal,HS-t-zol-din-mor-n-koale-boudel-worden,0,0.7981719833874541,0
ED_aapmoal,HS-tied-was-tied,0,0.7580603561195067,0
ED_aapmoal,HS-toch-was-der-onder-grond-al-wel-wat-loos,0,0.8509990040432206,0
ED_aapmoal,HS-van-smorns-vroug-tot-soavends-loat,0,0.8550361387166137,0
ED_aapmoal,HS-veurlopeg-even-nait,0,0.8397416353561278,0
ED_aapmoal,HS-vraauwen-mit-laange-widde-klaiden-aan,0,0.7819743885891066,0
ED_aapmoal,HS-want-ze-haiten-ook-wel-snijklokjes,0,0.8166291329285066,0
ED_aapmoal,HS-want-ze-konden-toch-nog-nait-in-toen-wezen,0,0.8052013150890169,0
ED_aapmoal,HS-wat-broene-bloaren-lagen-as-n-deken-over-grond,0,0.8069448655642547,0
ED_aapmoal,HS-wat-is-n-toen-zunder-noakende-wiefkes,0,0.7679225506759514,0
ED_aapmoal,HS-wat-kon-ze-nou-toch-bedenken-om-te-doun-ze-verveelde-heur,0,0.7806267214373739,0
ED_aapmoal,HS-wat-zol-ze-doun,0,0.8081966767240782,0
ED_aapmoal,HS-wat-zollen-widde-wieven-hier-nou-toch-te-zuiken-hebben-docht-els,0,0.8138197299225259,0
ED_aapmoal,HS-wel-dat-dudelk-vernemen-kon-was-swaarde-mol,0,0.832718087238498,0
ED_aapmoal,HS-widde-wieven-gingen-in-n-krinkje-stoan-en-vongen-heur-op,0,0.7594398928509889,0
ED_aapmoal,HS-wie-goan-votdoadelk-noar-kelder,0,0.7417638680884289,0
ED_aapmoal,HS-wie-pazen-goud-op-die,0,0.7953798111073187,0
ED_aapmoal,HS-wie-wollen-vanoavend-noar-borg-hier-in-t-dorp,0,0.8192780923315717,0
ED_aapmoal,HS-woarom-zollen-zai-din-nog-laanger-onderdak-blieven,0,0.8078729942557052,0
ED_aapmoal,HS-zag-n-swaart-gat,0,0.7581555073798617,0
ED_aapmoal,HS-zai-vertelde-t-deur-aan-heur-vrundjes-en-dou-waren-ze-nait-meer-te-holden,0,0.8003653531906305,0
ED_aapmoal,HS-ze-deden-niks-aans-as-sloapen,0,0.7719787666152391,0
ED_aapmoal,HS-ze-dee-t-roam-op-n-kier-en-kroop-noar-boeten,0,0.775893347951319,0
ED_aapmoal,HS-ze-haren-grootste-lol,0,0.7769094584018152,0
ED_aapmoal,HS-ze-haren-n-plan-opbedocht,0,0.747675125344986,0
ED_aapmoal,HS-ze-haren-zo-onnaaierd-dat-ze-wel-bie-hom-op-rug-mitvoaren-konden,0,0.7820017719165296,0
ED_aapmoal,HS-ze-heurde-dat-schoef-van-deur-of-doan-wer,0,0.7193104898316198,0
