query,reference,label,prediction
ED_aapmoal,GD-en-midden-in-dij-kertonnen-deuze-lag-n-lutje-hondje,0,0.723670488773698
ED_aapmoal,GD-en-nou-haar-paulien-van-alfred-toch-zon-mooie-staine-kregen,0,0.774773353732887
ED_aapmoal,GD-en-t-doppie-van-n-colavlezze-druig-e-as-krountje,0,0.767608253567519
ED_aapmoal,GD-en-veurdat-ze-der-op-verdocht-was-stapte-ze-n-grode-schouwburgzoal-binnen,0,0.759447305020144
ED_aapmoal,GD-en-wat-haar-ze-n-nuver-snoetje,0,0.683008162844504
ED_aapmoal,GD-en-weg-was-de-grode-schouwburg-mit-mensen,0,0.770249866601995
ED_aapmoal,GD-gain-moane-meer-te-zain,0,0.828872889770363
ED_aapmoal,GD-gefeliciteerd-mit-dien-verjoardag,0,0.751124553731545
ED_aapmoal,GD-gelokkeg-scheen-de-moane-mit-volle-wangen,0,0.807072304431824
ED_aapmoal,GD-gelukkeg-haar-n-aander-hond-vanuut-de-veerte-ales-zain,0,0.79254377360408
ED_aapmoal,GD-haalverwege-de-nacht-zag-ze-inains-dat-moane-deur-heur-roam-keek,0,0.852794996406364
ED_aapmoal,GD-haar-ze-nou-dreumd,0,0.76054088894951
ED_aapmoal,GD-hai-keek-heur-hail-wies-aan,0,0.713457571200908
ED_aapmoal,GD-hai-leek-wel-n-kloune-braaigoaren-zo-zachte-en-zo-rond,0,0.774570446694649
ED_aapmoal,GD-hai-schoof-wat-noar-ondern-tou-en-visde-de-kopstubber-mit-zien-blode-vouten-noar-zok-tou,0,0.746857286579678
ED_aapmoal,GD-hai-sluip-en-meer-niks,0,0.711613529733338
ED_aapmoal,GD-hai-sluip,0,0.744970943858277
ED_aapmoal,GD-hai-woont-op-n-hail-schier-stee-onder-dhege,0,0.800749815129706
ED_aapmoal,GD-hailmoal-in-n-knoedeltje-op-n-dikke-waarme-scheuveltruie,0,0.87683926194758
ED_aapmoal,GD-heur-ol-pobbe-dij-aaltied-mit-op-berre-ging,0,0.785960369580706
ED_aapmoal,GD-hier-zit-ter-aine,0,0.74210979092841
ED_aapmoal,GD-ik-wol-dat-ik-hail-mooi-pioanospeulen-kon,0,0.869820545647196
ED_aapmoal,GD-in-zeuvenhuzen-was-ais-n-routswaart-hondje-dij-nooit-mit-aander-hondjes-mitdoun-mog-as-ze-aan-t-speulen-waren,0,0.815264933074298
ED_aapmoal,GD-in-zien-kertonnen-deuze-noast-berre,0,0.743625749138209
ED_aapmoal,GD-inains-docht-ze-aan-heur-pioanoles-dij-ze-vanmiddag-haildal-verbruddeld-haar,0,0.778267902697345
ED_aapmoal,GD-inains-lag-ze-weer-op-berre-en-dou-ze-heur-ogen-open-dee-was-t-nog-routduuster,0,0.735381643299098
ED_aapmoal,GD-langzoam-ston-paulien-op-en-luip-noar-de-raande-van-t-teneel-en-boog-noar-ale-kaanten,0,0.797267069723399
ED_aapmoal,GD-loat-ais-zain,0,0.713827239343059
ED_aapmoal,GD-midden-in-de-keuken-ston-n-kertonnen-deuze,0,0.710969348276912
ED_aapmoal,GD-mit-steert-tussen-de-pootjes-luip-hai-den-mor-weer-vot-en-jankde-zachies-veur-zok-uut,0,0.723909686112956
ED_aapmoal,GD-mit-zien-staarke-tanden-trok-hai-t-jonkje-aan-de-kleren-uut-t-wotter,0,0.742782240830097
ED_aapmoal,GD-mor-dat-zag-gelokkeg-gainaine,0,0.695722352998923
ED_aapmoal,GD-mor-de-stroalen-schitterden-zo-dat-t-haile-koamertje-der-licht-van-wor,0,0.746025093966131
ED_aapmoal,GD-mor-deur-t-wotter-was-aal-t-vaarve-derof-goan-en-nou-was-t-hondje-weer-net-zo-swaart-as-veurtied,0,0.806590151889862
ED_aapmoal,GD-mor-dou-ze-goud-keek-zag-ze-dat-t-n-klaain-vogeltje-was,0,0.741562649356751
ED_aapmoal,GD-mor-hou-paulien-ook-keek-was-gain-moane-te-zain,0,0.819720585132049
ED_aapmoal,GD-mor-ik-mout-hom-eerst-nog-luustern-leren,0,0.720517762122946
ED_aapmoal,GD-mor-t-is-gain-gewone-staine,0,0.75319417928438
ED_aapmoal,GD-mor-t-mooie-licht-was-vot,0,0.813791007976723
ED_aapmoal,GD-mor-wie-reken-op-die,0,0.775161184842292
ED_aapmoal,GD-moust-mor-kieken,0,0.757719864653642
ED_aapmoal,GD-n-haile-gehaimzinnege-hudde-hur,0,0.73918596697468
ED_aapmoal,GD-n-stout-jonkie-was-stiekem-in-t-wotter-goan-mor-hai-kon-nait-ains-zwemmen,0,0.790808237068709
ED_aapmoal,GD-n-swaartwidde-swieniegel-mit-n-broen-neusie,0,0.725325735060713
ED_aapmoal,GD-n-wens-doun-zee-dat-vogeltje,0,0.779544731191643
ED_aapmoal,GD-net-of-der-n-lampie-in-brandde,0,0.712962390471414
ED_aapmoal,GD-nou-den-zel-t-wel-zo-wezen,0,0.696899472577809
ED_aapmoal,GD-nou-mag-hai-aaltied-mit-heur-mitspeulen-en-dat-vindt-t-routswaarde-hondje-nog-t-mooiste-van-t-haile-verhoal,0,0.830878593715652
ED_aapmoal,GD-nou-ston-dat-lutje-hondje-in-de-keuken,0,0.714010754179589
ED_aapmoal,GD-of-n-swaart-schoap-zuiken-tussen-n-haile-bulde-witten,0,0.779138715340579
ED_aapmoal,GD-of-was-de-widde-staine-n-echte-toverstaine,0,0.788136726532981
ED_aapmoal,GD-op-n-dag-haar-t-routswaarde-hondje-n-plan,0,0.765151547910273
ED_aapmoal,GD-op-n-flewailen-kuzzentje-lag-n-golden-medallie-aan-n-rood-zieden-lint,0,0.809472818643496
ED_aapmoal,GD-opa-lagde-nait,0,0.740183722716183
ED_aapmoal,GD-pa-en-moe-en-oma-mozzen-der-haard-om-laggen,0,0.860649118971029
ED_aapmoal,GD-paulien-en-alfred-haren-de-haile-dag-speuld-in-de-dreuge-sloot-dij-tussen-baaide-huzen-lag,0,0.785756074913175
ED_aapmoal,GD-paulien-keek-ter-noar,0,0.721040233281057
ED_aapmoal,GD-paulien-kreeg-n-dikke-bos-bloumen-mit-laange-blaauwe-linten-der-aan,0,0.759968375614687
ED_aapmoal,GD-paulien-legde-staine-op-t-nachtkassie-noast-heur-berre,0,0.738282402872691
ED_aapmoal,GD-paulien-woonde-aan-aaine-kaande-en-alfred-aan-daander-kaande,0,0.744615811434689
ED_aapmoal,GD-snommedags-kwammen-opa-en-oma-op-veziede,0,0.764595974540265
ED_aapmoal,GD-soavends-dou-paulien-op-berre-mos-luit-ze-hom-aan-moe-zain,0,0.824785855445815
ED_aapmoal,GD-stil-zaten-de-mensen-te-luustern,0,0.715215879155144
ED_aapmoal,GD-t-hondje-bedochde-zok-nait-en-sprong-de-viever-in,0,0.723747759126231
ED_aapmoal,GD-t-hondje-ging-der-op-zien-ruggie-in-liggen-en-draaide-zok-om-en-om,0,0.77628833121012
ED_aapmoal,GD-t-leek-wel-of-e-haildal-licht-wor,0,0.737094467671287
ED_aapmoal,GD-t-leek-wel-of-ze-zo-uut-n-vertelster-stapt-was,0,0.754833054885132
ED_aapmoal,GD-t-leken-net-vogels,0,0.783371393773524
ED_aapmoal,GD-t-volk-in-de-zoal-ging-stoan-en-klapte-in-handen-en-der-kwam-gain-ende-aan,0,0.778978719601183
ED_aapmoal,GD-t-was-ook-ja-n-hail-biezundere-swieniegel,0,0.768065722470496
ED_aapmoal,GD-t-wor-stil-in-de-zoal-en-paulien-begon-te-speulen,0,0.788666931400247
ED_aapmoal,GD-tegelstroatje-wuir-hailendal-wit,0,0.73821370831797
ED_aapmoal,GD-uut-nijsgiereghaid-runde-t-hondje-noar-de-viever-in-t-paark,0,0.75275846319047
ED_aapmoal,GD-van-wel-hest-dij-kregen,0,0.742204313563169
ED_aapmoal,GD-verwonderd-heurde-paulien-dat-aan,0,0.750366729064626
ED_aapmoal,GD-wat-kon-hom-t-ook-verschelen,0,0.736118815292103
ED_aapmoal,GD-wat-mos-ze-den-wensen,0,0.731328444244959
ED_aapmoal,GD-wat-n-prachtege-swieniegel-was-dat,0,0.738059700910664
ED_aapmoal,GD-wat-prikt-dat-aan-mien-tonen,0,0.776440385601048
ED_aapmoal,GD-wiert-dronk-zien-bekertje-in-ainmoal-leeg,0,0.82191057802938
ED_aapmoal,GD-wiert-ging-mit-klaaine-stappies-noar-de-keunk-tou,0,0.745477232438655
ED_aapmoal,GD-wiert-mos-der-aalweg-noar-kieken,0,0.744342973143302
ED_aapmoal,GD-woar-heur-laange-blode-bainen-onderuut-staken,0,0.701115248355573
ED_aapmoal,GD-woar-waren-heur-mooie-bloumen-mit-de-laange-linten,0,0.791065428511376
ED_aapmoal,GD-zachies-schoof-t-grode-pluzen-gedien-dicht,0,0.733207224552304
ED_aapmoal,GD-ze-druigen-golden-schoaltjes-mit-keze-en-siepeltjes-versierd-mit-vlaggies,0,0.809769234220916
ED_aapmoal,GD-ze-haar-n-prachtege-lichtblaauwe-laange-jurk-aan,0,0.744397170100078
ED_aapmoal,GD-ze-haren-van-wat-stroekerij-en-n-poar-ol-dekens-n-hudde-baauwd,0,0.779800892379793
ED_aapmoal,GD-ze-keek-ais-bie-zok-laangs-en-ze-haar-weer-heur-korde-nachtponne-aan,0,0.726534747205121
ED_aapmoal,GD-ze-keek-ais-bie-zok-laangs,0,0.701855469828484
ED_aapmoal,GD-ze-keek-noar-t-nachtkassie-mor-kon-de-staine-nait-zain,0,0.731785825848952
ED_aapmoal,GD-ze-konden-goud-zain-want-ze-haren-aalmoal-n-brille-op,0,0.786764408836757
ED_aapmoal,GD-ze-luip-t-middenpad-deur-en-ale-mensen-begonnen-haard-te-klappen,0,0.776299321857519
ED_aapmoal,GD-ze-stak-heur-haand-uut-en-vuilde-of-ze-de-toverstaine-vinden-kon,0,0.742370665341001
ED_aapmoal,GD-ze-stapte-t-grode-teneel-op-en-ging-op-t-krukje-zitten-achter-n-grode-widde-vleugelpioano,0,0.779109162975896
ED_aapmoal,GD-ze-trok-gedienen-nait-dicht,0,0.710321552395136
ED_aapmoal,GD-ze-wazzen-even-stiekom-mit-heur-baaident-aan-t-smikkeln,0,0.733095059889922
ED_aapmoal,GD-ze-wollen-aiglieks-nog-aal-open-blieven,0,0.709539248295485
ED_aapmoal,GD-ze-zag-der-schitternd-uut-in-heur-klaidje-van-spinnewebdroaden,0,0.78752793830205
ED_aapmoal,GD-zien-boas-ston-hoog-op-n-ledder-t-huus-te-vaarven,0,0.806968009502425
ED_aapmoal,GD-zulfs-zien-koppie-muik-hai-hailmoal-wit,0,0.758701290661655
ED_aapmoal,HS-aanderdoags-was-der-grode-rebulie-in-t-aans-zo-kaalme-dorp,0,0.79114017836368
ED_aapmoal,HS-aandere-winters-vil-der-snij,0,0.757310830220852
ED_aapmoal,HS-ach-tou-k-bin-nog-zo-mooi-aan-t-speulen-nog-eventjes,0,0.833582189149996
ED_aapmoal,HS-al-was-grond-wel-lekker-zaacht,0,0.777858111033327
ED_aapmoal,HS-ales-beter-as-hier-mor-wat-in-t-duuster-te-liggen-nait,0,0.756853539851945
ED_aapmoal,HS-alle-mooie-koamers,0,0.836082022805424
ED_aapmoal,HS-as-der-din-zon-lozze-bult-zaand-aarns-in-t-gras-lag,0,0.748089991898455
ED_aapmoal,HS-as-mien-mamme-wait-dak-nait-op-ber-lig-din-is-t-nait-best,0,0.752423012773731
ED_aapmoal,HS-as-t-echte-leventege-mensen-waren-kwamen-ze-wel-achter-ons-aan,0,0.758278987004087
ED_aapmoal,HS-begon-els-t-zulfs-schier-te-vinden,0,0.727552867516003
ED_aapmoal,HS-bie-borg-zat-ales-op-slot,0,0.761288940925984
ED_aapmoal,HS-bie-hoes-brochten-ze-t-wichtje-noar-t-sloapkoamerroam,0,0.72652322872187
ED_aapmoal,HS-bist-doe-gek,0,0.73328552810917
ED_aapmoal,HS-daip-onder-dekens-kroepen,0,0.737864519990054
ED_aapmoal,HS-dat-leek-heur-zulf-t-beste-tou,0,0.74699843111385
ED_aapmoal,HS-dat-liekt-ja-haildaal-nait,0,0.748620034219348
ED_aapmoal,HS-dat-vertellen-wie-die-loater-wel,0,0.747515895004656
ED_aapmoal,HS-dat-wos-ze-nait-zeker,0,0.723771562937171
ED_aapmoal,HS-dat-ze-hier-in-borg-waren,0,0.754755397246565
ED_aapmoal,HS-dat-ze-ook-wel-noar-boeten-konden,0,0.750741369737008
ED_aapmoal,HS-der-hong-n-dichte-dook-over-t-dorp-hin,0,0.759666253435678
ED_aapmoal,HS-der-was-inbroken-in-borg,0,0.719849769809419
ED_aapmoal,HS-deur-aal-dij-gaangen-onder-grond,0,0.768500513918827
ED_aapmoal,HS-dij-ging-as-eerste-weer-op-pad,0,0.743211490438054
ED_aapmoal,HS-dij-heur-toch-overaal-mit-bemuiden-en-ales-beter-waiten-wollen,0,0.781342314988332
ED_aapmoal,HS-dij-hier-nait-veur-eerste-keer-kwamen,0,0.706044029097922
ED_aapmoal,HS-dij-klonk-hol,0,0.795010271838025
ED_aapmoal,HS-din-beleefst-teminnent-wat,0,0.719371182361425
ED_aapmoal,HS-din-daansen-wie-der-mit-nkander-tussendeur,0,0.748462865354662
ED_aapmoal,HS-din-was-t-onder-grond-nog-veul-duusterder-as-aans,0,0.776118241388594
ED_aapmoal,HS-doar-ging-t-hin,0,0.744310904664667
ED_aapmoal,HS-doar-ston-t-wichtje-allain-in-t-duuster,0,0.711871735458508
ED_aapmoal,HS-doarnoa-konden-ze-heur-zulf-wel-wieder-redden,0,0.802711833723881
ED_aapmoal,HS-doe-kinst-dien-haile-leven-nog-op-t-nust-liggen,0,0.715220010881401
ED_aapmoal,HS-dou-inains-heurde-ze-wat-tegen-t-roam-aan-tikken,0,0.765126326842597
ED_aapmoal,HS-dou-zag-ze-n-vraauwsgezicht-oet-dook-teveurschien-komen,0,0.745494999552475
ED_aapmoal,HS-dou-ze-toch-weer-in-heur-bedje-kroepen-wol,0,0.827584775470749
ED_aapmoal,HS-dou-zover-graacht-hin-zoefde,0,0.725354880605111
ED_aapmoal,HS-els-keek-wel-wat-vremd-tegen-ales-aan,0,0.753208611171123
ED_aapmoal,HS-els-mos-aaltied-vroug-op-ber,0,0.73783426354186
ED_aapmoal,HS-els-stopte-gaauw-heur-drankje-onder-in-t-naachtkastje,0,0.72759663541635
ED_aapmoal,HS-en-achterin-stonden-nog-wat-riegen-weckpotten-op-plaank,0,0.797414649625168
ED_aapmoal,HS-en-der-was-haildaal-niks-te-zain,0,0.74418407321431
ED_aapmoal,HS-en-dikke-tulpenbollen-dij-hail-groot-en-staark-waren-zeden-t-zulfde,0,0.839117279637895
ED_aapmoal,HS-en-doar-ston-els-zomor-in-dikke-dook-op-stroat,0,0.764406735758056
ED_aapmoal,HS-en-dou-kon-ze-der-ook-in,0,0.739193441298343
ED_aapmoal,HS-en-dou-mouken-ze-n-grode-bocht-noar-links,0,0.697602455562207
ED_aapmoal,HS-en-dou-mozzen-ze-nog-n-poar-treden-noar-kelder-tou,0,0.782361742217749
ED_aapmoal,HS-en-hil-heur-stief-aan-klaiden-vaast,0,0.737705609107249
ED_aapmoal,HS-en-hilden-ale-bloumbollen-heur-wintersloap,0,0.752066917052929
ED_aapmoal,HS-en-k-kin-nog-laank-nait-sloapen,0,0.739420097415582
ED_aapmoal,HS-en-kregen-nog-wat-sloapdraank-mit-veur-els,0,0.720304135131086
ED_aapmoal,HS-en-kregen-smoak-goud-te-pakken,0,0.804301022811971
ED_aapmoal,HS-en-lekker-dreumen-over-van-ales-en-nog-wat,0,0.787781858718897
ED_aapmoal,HS-en-pebaaierde-jonker-aan-te-hoalen,0,0.83737568995431
ED_aapmoal,HS-en-t-hoar-roeg-op-de-kop,0,0.732455817442554
ED_aapmoal,HS-en-t-zat-ook-nog-potdicht-van-de-mist,0,0.773541402068982
ED_aapmoal,HS-en-vil-in-n-daipe-sloap,0,0.794530031798708
ED_aapmoal,HS-en-was-bodem-haard-vroren,0,0.809663333645661
ED_aapmoal,HS-en-wat-doaronder-zat-was-ain-groot-gehaaim,0,0.779579253486695
ED_aapmoal,HS-en-wos-persies-wat-der-gebeurd-was,0,0.688112455233299
ED_aapmoal,HS-en-ze-woarschaauwden-heur-ook-nog,0,0.80355736220522
ED_aapmoal,HS-en-zeg-nou-zulf,0,0.775510973481552
ED_aapmoal,HS-en-zorgde-veur-aalmoal-bultjes-in-t-blaikveld-achter-t-hoes,0,0.79600848837774
ED_aapmoal,HS-geef-els-mor-n-sloapmutske-mit-veur-thoes,0,0.775196337462121
ED_aapmoal,HS-haar-ze-dat-wel-goud-heurd,0,0.745324520438992
ED_aapmoal,HS-hai-prout-mit-n-swoare-stem-en-bromde,0,0.791245106310716
ED_aapmoal,HS-hail-wies-noakende-wiefkes-te-bluien,0,0.767575098195067
ED_aapmoal,HS-haren-ze-ook-niks-meer-te-schaften-mit-aal-dij-tulpen-en-krookjes,0,0.755450146066788
ED_aapmoal,HS-heurde-ze-wat-gezang,0,0.734880275628126
ED_aapmoal,HS-hinterdetwinter-in-t-blaikveld-stoan-nou-al-vroug-in-t-veujoar,0,0.75752931626039
ED_aapmoal,HS-hou-mos-zai-derin-komen,0,0.737158835476958
ED_aapmoal,HS-hufst-nait-baang-veur-ons-te-wezen-hur-wie-doun-die-niks,0,0.760504972605544
ED_aapmoal,HS-hufst-nait-baang-wezen,0,0.736988743648546
ED_aapmoal,HS-in-t-veujoar-komt-der-aaltied-van-ales-noar-boven,0,0.772031917798433
ED_aapmoal,HS-k-verveel-mie,0,0.698096577937877
ED_aapmoal,HS-kloeten-waren-haard-en-boeten-wast-kold,0,0.859108112487869
ED_aapmoal,HS-kroop-ze-tot-ber-oet-en-ging-veur-t-roam-van-t-akkenailtje-stoan,0,0.779016152888395
ED_aapmoal,HS-kropen-ze-wel-van-zien-rug-of-en-zollen-heur-deur-bult-hin-vrozzeln,0,0.763884633076022
ED_aapmoal,HS-mit-prachteg-glaswaark-en-staingoud-laangs,0,0.798444934064191
ED_aapmoal,HS-mor-daandere-bloumbollen-raipen-dat-t-nog-veuls-te-kold-was,0,0.790123886977333
ED_aapmoal,HS-mor-daandere-bloumbollen-raipen-heur-tot-order,0,0.789259153036594
ED_aapmoal,HS-mor-der-was-gain-wind,0,0.754430431933544
ED_aapmoal,HS-mor-dij-is-toch-soavends-dicht,0,0.763158081381956
ED_aapmoal,HS-mor-dij-koale-bomen-stoan-doar-zo-roar,0,0.809411400692897
ED_aapmoal,HS-mor-dou-was-der-ain-noakend-wiefke-dat-n-plan-kreeg,0,0.726850739261116
ED_aapmoal,HS-mor-gain-spoor-van-n-doader-vanzulf,0,0.763459675583735
ED_aapmoal,HS-mor-of-ze-nog-n-moal-weer-mitging,0,0.761325591982106
ED_aapmoal,HS-mor-ze-wollen-t-toch-ook-weer-nait-stiltjes-doun,0,0.735813715244511
ED_aapmoal,HS-nee-der-overkomt-die-niks,0,0.742207027826411
ED_aapmoal,HS-nee-ze-mos-t-heur-wel-verbeeld-hebben,0,0.775947558918563
ED_aapmoal,HS-niks-te-zain-vanzulf,0,0.772484477727043
ED_aapmoal,HS-noakende-wiefkes-wollen-noamelk-noar-boeten-tou,0,0.753970761407795
ED_aapmoal,HS-och-t-zol-wel-n-kestaanjetak-wezen-onnaaierde-ze,0,0.788029047242934
ED_aapmoal,HS-oetklaiden-els-most-der-morn-weer-vroug-oet,0,0.821366546996761
ED_aapmoal,HS-of-en-tou-woarschaauwde-traain-deur-bie-spoorovergaang-te-toetern,0,0.798024065696049
ED_aapmoal,HS-of-toch-mor-wieder-kieken,0,0.718732896310571
ED_aapmoal,HS-om-op-hoes-aan-te-goan,0,0.79970540633392
ED_aapmoal,HS-op-n-dag-dou-ale-aandere-bloumbollen-rusteg-lagen-te-sloapen,0,0.801967398581981
ED_aapmoal,HS-pak-ons-mor-bie-haand,0,0.733054682664241
ED_aapmoal,HS-pas-as-vorst-tot-grond-oet-was-din-was-winter-over,0,0.77167950082428
ED_aapmoal,HS-stil-ofwachten,0,0.714285657866168
ED_aapmoal,HS-t-is-net-of-ze-mie-aankieken,0,0.765101144582063
ED_aapmoal,HS-t-leek-hail-nait-op-n-wit-wief,0,0.766709879334771
ED_aapmoal,HS-t-rook-der-muf,0,0.739271091553452
ED_aapmoal,HS-t-was-beter-dat-ze-doar-nait-maank-gingen,0,0.729386707952274
ED_aapmoal,HS-t-was-heur-zulfs-nog-te-vris,0,0.747469752972181
ED_aapmoal,HS-t-was-nog-te-vroug,0,0.719645252231071
ED_aapmoal,HS-t-was-nog-volop-winter-in-toen,0,0.77893280026173
ED_aapmoal,HS-t-was-november-en-hail-stil-boetendeur,0,0.7649126681495
ED_aapmoal,HS-t-was-wel-dudelk,0,0.720858087228776
ED_aapmoal,HS-t-wer-eerst-weer-veur-n-tiedje-rusteg-onder-grond,0,0.753660886026781
ED_aapmoal,HS-t-zol-din-mor-n-koale-boudel-worden,0,0.78132830581004
ED_aapmoal,HS-tied-was-tied,0,0.731769845751848
ED_aapmoal,HS-toch-was-der-onder-grond-al-wel-wat-loos,0,0.74756263574883
ED_aapmoal,HS-van-smorns-vroug-tot-soavends-loat,0,0.858574648072711
ED_aapmoal,HS-veurlopeg-even-nait,0,0.750164064809687
ED_aapmoal,HS-vraauwen-mit-laange-widde-klaiden-aan,0,0.737541003553212
ED_aapmoal,HS-want-ze-haiten-ook-wel-snijklokjes,0,0.756039366771979
ED_aapmoal,HS-want-ze-konden-toch-nog-nait-in-toen-wezen,0,0.788411299610902
ED_aapmoal,HS-wat-broene-bloaren-lagen-as-n-deken-over-grond,0,0.732296603147577
ED_aapmoal,HS-wat-is-n-toen-zunder-noakende-wiefkes,0,0.726318344655711
ED_aapmoal,HS-wat-kon-ze-nou-toch-bedenken-om-te-doun-ze-verveelde-heur,0,0.754405306791908
ED_aapmoal,HS-wat-zol-ze-doun,0,0.713927480139981
ED_aapmoal,HS-wat-zollen-widde-wieven-hier-nou-toch-te-zuiken-hebben-docht-els,0,0.758370608901995
ED_aapmoal,HS-wel-dat-dudelk-vernemen-kon-was-swaarde-mol,0,0.871776019620283
ED_aapmoal,HS-widde-wieven-gingen-in-n-krinkje-stoan-en-vongen-heur-op,0,0.744112278831777
ED_aapmoal,HS-wie-goan-votdoadelk-noar-kelder,0,0.723172545065432
ED_aapmoal,HS-wie-pazen-goud-op-die,0,0.766408065977042
ED_aapmoal,HS-wie-wollen-vanoavend-noar-borg-hier-in-t-dorp,0,0.758623723531023
ED_aapmoal,HS-woarom-zollen-zai-din-nog-laanger-onderdak-blieven,0,0.745120665103424
ED_aapmoal,HS-zag-n-swaart-gat,0,0.730800851780952
ED_aapmoal,HS-zai-vertelde-t-deur-aan-heur-vrundjes-en-dou-waren-ze-nait-meer-te-holden,0,0.707567317297559
ED_aapmoal,HS-ze-deden-niks-aans-as-sloapen,0,0.770439628496966
ED_aapmoal,HS-ze-dee-t-roam-op-n-kier-en-kroop-noar-boeten,0,0.70199420358012
ED_aapmoal,HS-ze-haren-grootste-lol,0,0.782394313006727
ED_aapmoal,HS-ze-haren-n-plan-opbedocht,0,0.755845487943829
ED_aapmoal,HS-ze-haren-zo-onnaaierd-dat-ze-wel-bie-hom-op-rug-mitvoaren-konden,0,0.752258265080616
ED_aapmoal,HS-ze-heurde-dat-schoef-van-deur-of-doan-wer,0,0.750268841059457
ED_aapmoal,HS-ze-leken-nait-kwoad,0,0.807234244887951
ED_aapmoal,HS-ze-namen-mit-n-dikke-smok-ofschaaid-van-jonker,0,0.770170549100117
ED_aapmoal,HS-ze-pakte-hom-vaast-en-trok-stain-noar-veuren,0,0.721740794156632
ED_aapmoal,HS-ze-wollen-heur-kop-boven-grond-oetsteken-en-even-vrizze-lucht-happen,0,0.758641130931117
ED_aapmoal,HS-zo-ist-ook-oflopen,0,0.726974557359888
ED_aapmoal,HS-zo-vlogen-zover-meulenweg-vlak-bie-bomen-laangs,0,0.763986763778714
ED_aapmoal,OV-aal-dizze-kiender-kregen-loater-ook-weer-kiender-en-dij-kiender-ook-weer,0,0.777942125758923
ED_aapmoal,OV-aapmoal-n-beetje-aans,1,0.924053071332358
ED_aapmoal,OV-aapmoal-verschillend-mor-aapmoal-prachteg-van-kleur,1,0.908148258314638
ED_aapmoal,OV-an-alle-huze-in-de-straote-hangt-vlaggen,0,0.800182648307658
ED_aapmoal,OV-as-de-winter-begon-was-t-op-zien-slimst,0,0.77722172586065
ED_aapmoal,OV-d-in-mout-we-doar-votdoadelk-mit-aan-gang,0,0.771138905626497
ED_aapmoal,OV-de-volgende-morgen-kins-nog-slagroom-op-toart-spuiten,0,0.78123319624776
ED_aapmoal,OV-der-waren-gonnent-donkerbroen-en-enkelen-waren-roodachteg-broen,0,0.743106987052199
ED_aapmoal,OV-dizze-keer-nait-laang-of-kort-mor-der-tussenien,0,0.743031395344367
ED_aapmoal,OV-dizze-keer-waren-summegen-prachteg-gitzwaart-worden,0,0.799704060368901
